id,user_id,watched_video_id,watch_time_in_sec
4330,1,4944,135
4331,1,360,67
4332,2,5203,108
4333,2,2132,36
4334,1,5651,291
4335,1,7892,39
4336,2,7964,222
4337,1,5377,225
4338,1,2712,198
4339,2,736,107
4340,2,1625,203
4341,1,2238,245
4342,2,8918,59
4343,1,4614,235
4344,1,3133,96
4345,1,9029,166
4346,1,746,51
4347,1,3119,0
4348,2,7609,234
4349,1,3178,207
4350,1,9565,189
4351,1,9229,38
4352,1,7922,226
4353,2,10025,292
4354,2,2075,242
4355,2,8963,165
4356,1,807,277
4357,2,7943,76
4358,1,8404,64
4359,2,3219,196
4360,2,1007,165
4361,1,9014,281
4362,2,1558,46
4363,1,5595,146
4364,2,8760,274
4365,1,4634,252
4366,2,8317,32
4367,1,6663,144
4368,2,1896,227
4369,1,6512,8
4370,2,7649,135
4371,1,2916,136
4372,1,8508,215
4373,2,5128,256
4374,2,7982,14
4375,1,1088,87
4376,1,897,236
4377,2,2963,215
4378,1,7031,10
4379,2,7301,268
4380,2,9791,89
4381,2,3998,42
4382,1,567,172
4383,1,1369,99
4384,2,3426,116
4385,2,880,244
4386,2,6226,114
4387,2,1772,190
4388,2,8205,162
4389,1,5220,203
4390,1,1658,182
4391,2,8927,103
4392,2,664,276
4393,1,4233,176
4394,1,1572,167
4395,1,4217,262
4396,1,8495,16
4397,2,5732,296
4398,2,172,229
4399,1,2259,129
4400,2,1981,181
4401,2,8689,59
4402,2,8041,127
4403,2,4173,125
4404,2,5442,244
4405,2,5511,94
4406,1,1092,215
4407,2,127,139
4408,1,8527,219
4409,2,2613,242
4410,1,6070,268
4411,2,3648,239
4412,1,1023,237
4413,1,4530,137
4414,1,8665,56
4415,2,1373,165
4416,2,3492,42
4417,2,1805,148
4418,2,6523,295
4419,2,1684,49
4420,2,7263,55
4421,1,6967,89
4422,1,8148,109
4423,2,3529,199
4424,1,7969,210
4425,2,8248,233
4426,1,5064,117
4427,2,6566,210
4428,1,6739,251
4429,2,5686,118
4430,2,7887,138
4431,2,5748,62
4432,1,768,101
4433,2,2243,6
4434,2,8401,205
4435,1,8292,75
4436,2,9941,243
4437,1,8268,185
4438,1,5275,183
4439,2,2309,73
4440,2,9974,230
4441,2,4610,239
4442,2,153,136
4443,2,3646,177
4444,1,6964,37
4445,1,8294,288
4446,2,4061,200
4447,2,9869,21
4448,2,6715,84
4449,2,7885,258
4450,1,9074,41
4451,1,3604,279
4452,1,3546,205
4453,1,7136,182
4454,2,6915,66
4455,2,8621,111
4456,1,1928,186
4457,1,8348,114
4458,1,124,28
4459,2,7372,61
4460,2,2414,96
4461,1,5985,294
4462,1,3407,163
4463,2,5053,188
4464,1,2953,151
4465,2,8065,213
4466,2,6338,284
4467,2,4822,42
4468,1,5661,170
4469,2,6228,149
4470,1,7694,258
4471,2,545,174
4472,2,5476,243
4473,2,3928,15
4474,1,6992,251
4475,2,446,82
4476,1,9784,172
4477,2,7065,108
4478,2,5291,15
4479,1,8047,216
4480,2,4659,77
4481,2,6905,278
4482,2,5583,288
4483,2,1221,251
4484,2,4449,170
4485,2,2178,57
4486,1,2564,265
4487,1,8807,289
4488,1,5214,22
4489,1,5224,87
4490,1,4524,5
4491,2,867,4
4492,1,6186,53
4493,2,7782,104
4494,2,3291,23
4495,1,9991,28
4496,2,2618,82
4497,2,8378,34
4498,1,573,133
4499,1,2325,97
4500,1,6714,239
4501,1,3644,243
4502,2,247,102
4503,1,9766,185
4504,1,5426,62
4505,1,6748,232
4506,2,9082,287
4507,2,1960,107
4508,1,3902,134
4509,2,3359,257
4510,1,624,52
4511,1,7806,94
4512,2,5802,176
4513,1,6725,57
4514,1,6057,182
4515,1,1581,167
4516,2,462,241
4517,1,9286,271
4518,1,6661,229
4519,1,9639,295
4520,2,5355,192
4521,1,7950,53
4522,1,9947,184
4523,2,1999,40
4524,2,9135,105
4525,2,2714,268
4526,2,612,176
4527,1,7799,184
4528,1,4607,21
4529,1,7423,61
4530,2,4293,185
4531,1,8479,252
4532,2,1038,221
4533,1,4915,73
4534,2,4126,203
4535,2,555,219
4536,1,5017,262
4537,2,62,43
4538,1,5037,42
4539,2,475,188
4540,1,3007,70
4541,2,8675,173
4542,1,4703,211
4543,2,9888,189
4544,2,3493,102
4545,1,9088,113
4546,2,3705,229
4547,1,111,208
4548,2,2987,57
4549,2,1034,232
4550,1,9698,25
4551,1,2503,61
4552,1,8319,115
4553,1,3956,296
4554,2,6790,225
4555,1,1467,11
4556,2,5015,36
4557,1,932,31
4558,2,9020,267
4559,2,2371,242
4560,2,2215,163
4561,2,3510,296
4562,2,8051,34
4563,2,3183,62
4564,1,7325,111
4565,2,7880,70
4566,2,7477,77
4567,2,2240,299
4568,2,2863,274
4569,2,7968,185
4570,1,5811,67
4571,2,9149,10
4572,1,7343,281
4573,2,1521,108
4574,2,9021,142
4575,2,7093,262
4576,2,7798,125
4577,1,1367,120
4578,1,7967,127
4579,1,843,296
4580,2,4719,299
4581,2,5409,124
4582,2,275,295
4583,2,7552,151
4584,2,3159,170
4585,2,5209,256
4586,2,3580,76
4587,1,5660,87
4588,1,9179,85
4589,1,5480,90
4590,1,3160,103
4591,1,1522,289
4592,1,788,125
4593,1,3159,63
4594,2,7548,158
4595,1,9317,233
4596,1,8566,261
4597,2,2439,32
4598,2,5274,114
4599,1,7889,172
4600,1,9982,55
4601,1,7365,93
4602,2,2812,17
4603,1,6778,184
4604,2,8073,212
4605,2,6221,135
4606,1,8029,165
4607,1,3913,72
4608,2,8627,142
4609,1,1157,87
4610,2,7708,118
4611,2,5681,38
4612,1,4757,289
4613,2,57,103
4614,2,6618,258
4615,1,8279,149
4616,1,6296,188
4617,2,7364,15
4618,1,4875,61
4619,2,6273,297
4620,2,1642,212
4621,2,7926,68
4622,1,4234,164
4623,1,5062,54
4624,1,126,93
4625,2,2233,53
4626,2,4004,96
4627,2,4005,16
4628,1,6760,194
4629,2,1126,285
4630,2,1197,162
4631,2,229,122
4632,1,5220,176
4633,2,7924,29
4634,1,9871,8
4635,1,7602,225
4636,2,3406,232
4637,1,5252,41
4638,1,365,61
4639,2,6521,67
4640,1,9634,160
4641,2,9571,125
4642,2,5737,84
4643,2,5911,228
4644,2,5723,289
4645,2,9993,48
4646,2,6762,72
4647,2,877,168
4648,2,6614,9
4649,2,3126,110
4650,2,2557,106
4651,1,1063,21
4652,2,9664,269
4653,2,2084,46
4654,2,475,45
4655,2,7128,180
4656,2,3349,184
4657,2,8850,43
4658,2,6003,36
4659,2,4417,151
4660,1,7056,279
4661,2,8711,239
4662,1,3068,137
4663,2,6122,170
4664,1,5194,148
4665,1,9613,13
4666,1,2887,278
4667,2,5454,138
4668,2,8564,103
4669,1,298,59
4670,2,4755,287
4671,1,4784,183
4672,2,7247,12
4673,2,7488,47
4674,1,8397,5
4675,1,9512,227
4676,2,7188,245
4677,1,8523,123
4678,2,6569,233
4679,1,244,71
4680,1,9448,18
4681,1,5257,126
4682,2,7619,146
4683,2,7093,235
4684,2,4971,90
4685,2,2043,211
4686,2,7280,130
4687,1,592,191
4688,2,4323,33
4689,1,3695,57
4690,1,3050,169
4691,1,7960,124
4692,2,1731,109
4693,1,499,92
4694,2,3858,69
4695,2,6663,185
4696,1,8939,12
4697,1,9822,101
4698,2,857,78
4699,2,6712,40
4700,1,5768,47
4701,2,4737,58
4702,2,4865,212
4703,2,8335,78
4704,1,1499,262
4705,2,1722,163
4706,1,7920,258
4707,1,652,187
4708,2,8909,167
4709,1,4337,67
4710,2,3020,26
4711,2,3616,271
4712,2,6553,25
4713,2,7720,34
4714,1,5907,276
4715,1,3365,140
4716,2,9679,174
4717,2,6020,264
4718,1,4557,211
4719,1,943,226
4720,2,2283,226
4721,2,2271,140
4722,1,9630,166
4723,2,7464,122
4724,2,8470,144
4725,2,4916,53
4726,1,5949,84
4727,2,5690,228
4728,2,199,212
4729,2,7540,39
4730,1,7570,265
4731,1,1800,194
4732,1,2615,3
4733,1,985,49
4734,1,3404,34
4735,2,929,107
4736,2,951,245
4737,2,4397,40
4738,1,1881,63
4739,1,3738,96
4740,2,5657,152
4741,2,7523,258
4742,1,4127,272
4743,1,1039,222
4744,1,3765,247
4745,2,4435,167
4746,2,4055,98
4747,2,3507,254
4748,1,782,87
4749,2,7382,63
4750,2,9510,241
4751,2,6792,262
4752,1,1712,152
4753,1,1404,67
4754,2,3796,50
4755,2,3796,61
4756,2,2546,280
4757,1,2070,19
4758,1,4584,195
4759,1,2605,112
4760,1,4136,109
4761,1,10011,5
4762,1,731,157
4763,2,6507,283
4764,2,8581,119
4765,2,7976,60
4766,1,9524,255
4767,2,860,42
4768,2,6682,248
4769,1,3533,233
4770,2,9740,116
4771,2,6152,31
4772,2,3037,224
4773,2,1749,78
4774,2,1935,126
4775,2,6893,157
4776,2,7639,262
4777,2,4420,195
4778,2,456,253
4779,2,517,106
4780,2,4100,201
4781,1,1056,121
4782,1,5912,157
4783,2,3157,291
4784,1,8618,249
4785,1,3659,130
4786,2,1324,264
4787,1,8324,210
4788,2,1421,67
4789,1,387,123
4790,2,6748,20
4791,1,1639,203
4792,2,7210,17
4793,2,6898,118
4794,2,2797,232
4795,1,9061,243
4796,1,7828,286
4797,1,1604,108
4798,2,3282,195
4799,2,5669,282
4800,2,4823,59
4801,1,9794,286
4802,2,9835,216
4803,1,5725,60
4804,2,5283,192
4805,2,1790,193
4806,2,337,197
4807,2,3698,159
4808,2,9231,150
4809,1,4108,279
4810,2,5088,42
4811,1,4615,42
4812,2,3475,193
4813,1,9026,167
4814,1,1249,234
4815,1,4415,138
4816,2,5086,121
4817,2,2176,107
4818,1,3882,109
4819,2,3070,265
4820,2,9410,123
4821,1,836,188
4822,1,5574,88
4823,1,876,0
4824,2,7446,241
4825,1,8754,19
4826,1,1794,164
4827,2,6017,223
4828,2,9293,140
4829,1,1848,38
4830,1,6893,29
4831,1,5281,42
4832,1,2862,285
4833,2,4919,175
4834,2,7841,11
4835,1,3117,41
4836,2,3231,73
4837,2,4034,102
4838,2,2056,141
4839,1,4419,156
4840,2,853,86
4841,2,6161,269
4842,1,4724,4
4843,2,2505,230
4844,2,1074,158
4845,2,4905,0
4846,1,8209,168
4847,2,1478,86
4848,1,5066,237
4849,2,5597,232
4850,2,8767,17
4851,1,8306,250
4852,2,85,170
4853,1,8655,281
4854,1,6140,144
4855,1,8318,4
4856,2,3448,131
4857,2,3010,81
4858,2,642,164
4859,1,1874,76
4860,2,7842,165
4861,1,6125,224
4862,1,6967,231
4863,1,1647,3
4864,2,7613,248
4865,2,5981,272
4866,2,2161,31
4867,1,5004,215
4868,1,1151,188
4869,2,8635,218
4870,2,7568,54
4871,2,3559,125
4872,1,6093,289
4873,2,606,8
4874,1,4947,98
4875,2,558,108
4876,2,7268,32
4877,1,482,189
4878,1,3474,292
4879,1,5348,212
4880,1,3221,200
4881,2,831,202
4882,2,2745,186
4883,2,6666,167
4884,1,8262,79
4885,2,1490,106
4886,1,5454,129
4887,2,5362,180
4888,1,2777,144
4889,1,739,164
4890,2,8361,68
4891,1,3668,209
4892,1,848,191
4893,1,6688,278
4894,1,917,87
4895,2,7062,241
4896,1,6005,183
4897,1,1955,68
4898,2,2438,178
4899,1,8806,44
4900,2,2655,79
4901,1,260,150
4902,1,4674,254
4903,2,3680,15
4904,2,1762,186
4905,1,4770,205
4906,2,9181,27
4907,1,1301,87
4908,2,7901,66
4909,1,1902,247
4910,1,8987,55
4911,2,6127,292
4912,2,4731,173
4913,2,294,218
4914,1,9375,17
4915,2,4051,228
4916,2,610,294
4917,2,8925,81
4918,2,4609,138
4919,1,1943,229
4920,2,2005,52
4921,2,5579,91
4922,1,892,38
4923,1,464,232
4924,1,6371,90
4925,1,2783,226
4926,1,7781,126
4927,2,4077,275
4928,1,2869,265
4929,2,5068,44
4930,1,9262,15
4931,2,1139,114
4932,1,5729,120
4933,2,5835,9
4934,1,8213,226
4935,2,4394,82
4936,1,2264,290
4937,2,1533,252
4938,1,9511,42
4939,1,912,255
4940,1,6510,10
4941,2,2511,49
4942,1,9840,16
4943,1,6971,211
4944,2,5613,280
4945,1,2400,184
4946,2,4783,141
4947,1,4722,133
4948,2,9509,169
4949,2,3338,5
4950,2,8538,27
4951,1,4459,82
4952,2,3008,70
4953,2,7636,297
4954,2,308,279
4955,1,1380,241
4956,1,1960,104
4957,1,3277,257
4958,1,3423,273
4959,2,8879,92
4960,2,923,106
4961,2,4689,168
4962,1,6044,35
4963,2,5890,235
4964,2,3287,191
4965,2,9845,39
4966,2,5223,252
4967,1,6159,81
4968,1,5479,5
4969,1,3577,196
4970,2,439,268
4971,2,4906,70
4972,2,6062,142
4973,2,1634,290
4974,1,5760,46
4975,1,8717,170
4976,1,8619,1
4977,2,7974,192
4978,2,4169,182
4979,2,6914,135
4980,1,9694,40
4981,1,8778,288
4982,1,1109,52
4983,2,1630,219
4984,1,4285,35
4985,2,2226,114
4986,1,4393,146
4987,2,5073,31
4988,2,5329,64
4989,1,6539,293
4990,1,5280,24
4991,1,8437,157
4992,2,3941,75
4993,1,6668,194
4994,1,904,199
4995,1,5295,37
4996,1,9028,298
4997,2,4694,142
4998,1,3000,282
4999,1,2114,100
5000,1,2364,202
5001,2,1101,290
5002,1,3494,176
5003,2,6801,229
5004,2,7959,278
5005,2,4085,79
5006,1,2294,227
5007,1,4274,138
5008,1,9939,63
5009,1,7929,242
5010,2,2556,129
5011,1,6048,174
5012,2,200,158
5013,2,1870,62
5014,2,2237,128
5015,2,4967,179
5016,2,7846,286
5017,2,8092,50
5018,1,8288,238
5019,1,3471,5
5020,1,1665,174
5021,2,4680,222
5022,2,362,238
5023,1,878,142
5024,2,6647,26
5025,1,8309,15
5026,1,2930,215
5027,2,2439,70
5028,1,1437,63
5029,1,7313,53
5030,2,6706,128
5031,2,892,100
5032,2,5118,208
5033,2,4371,154
5034,2,5273,8
5035,2,323,183
5036,2,3481,193
5037,2,3457,286
5038,1,7121,258
5039,2,5743,169
5040,2,2993,94
5041,2,4123,45
5042,2,4733,42
5043,2,9614,89
5044,2,3333,11
5045,2,2918,294
5046,1,4950,257
5047,2,661,124
5048,2,9459,220
5049,1,4518,152
5050,1,4042,208
5051,1,8560,187
5052,2,5891,195
5053,1,2806,180
5054,2,5158,235
5055,2,1937,141
5056,1,6367,58
5057,1,1198,132
5058,1,4698,83
5059,2,611,139
5060,1,6285,272
5061,2,1911,70
5062,2,4644,128
5063,2,3171,62
5064,1,2039,172
5065,2,7955,108
5066,1,7085,17
5067,2,7196,222
5068,2,2270,137
5069,2,3607,170
5070,2,2223,184
5071,2,4864,107
5072,2,5891,1
5073,2,4915,160
5074,2,7942,65
5075,2,1325,294
5076,2,6358,271
5077,1,4625,254
5078,1,271,141
5079,1,4106,270
5080,2,2471,34
5081,2,1921,116
5082,1,1148,163
5083,1,8468,245
5084,1,6317,244
5085,2,9504,2
5086,2,9620,149
5087,2,2902,5
5088,1,8011,186
5089,2,8513,3
5090,2,1261,47
5091,2,3846,177
5092,2,3129,156
5093,2,3017,238
5094,1,7073,213
5095,2,297,31
5096,1,4539,176
5097,1,1402,278
5098,1,524,117
5099,2,6667,27
5100,2,3408,289
5101,1,3794,291
5102,2,5316,15
5103,1,7986,43
5104,2,6048,70
5105,2,8202,110
5106,1,3051,126
5107,1,5949,233
5108,1,7941,253
5109,1,548,247
5110,2,4531,298
5111,1,5620,83
5112,1,2314,117
5113,2,1073,152
5114,2,8398,224
5115,1,9035,202
5116,1,7234,105
5117,2,3113,282
5118,2,782,5
5119,1,2274,261
5120,1,7913,190
5121,1,8271,67
5122,2,3804,206
5123,2,735,186
5124,1,6457,141
5125,1,5807,197
5126,2,5380,289
5127,2,4424,2
5128,2,4657,227
5129,1,7604,193
5130,1,421,227
5131,2,3618,113
5132,2,9457,54
5133,1,606,38
5134,2,5063,22
5135,1,2863,137
5136,2,4648,288
5137,1,4110,243
5138,2,5910,136
5139,2,915,145
5140,2,8748,57
5141,1,8678,296
5142,2,1779,175
5143,2,8246,243
5144,2,3513,35
5145,2,8212,97
5146,2,7982,147
5147,2,1169,274
5148,2,1658,141
5149,2,5010,298
5150,1,7623,201
5151,2,2882,55
5152,1,9595,7
5153,2,9270,70
5154,2,9685,212
5155,2,8732,143
5156,1,8017,144
5157,2,8513,153
5158,1,7353,296
5159,2,7999,177
5160,1,2574,2
5161,1,3980,183
5162,1,8056,108
5163,1,5930,20
5164,2,795,188
5165,1,8173,111
5166,1,325,123
5167,2,6433,16
5168,1,1320,134
5169,1,8963,136
5170,2,4628,35
5171,1,6734,179
5172,2,279,276
5173,1,3351,182
5174,1,8870,239
5175,1,9081,46
5176,1,3836,82
5177,2,6612,103
5178,2,3932,265
5179,2,1030,29
5180,1,5776,255
5181,2,2397,270
5182,2,670,132
5183,1,9214,297
5184,2,8144,242
5185,1,8292,124
5186,2,8324,244
5187,2,5181,97
5188,2,4733,162
5189,2,526,124
5190,1,8101,244
5191,1,3416,96
5192,2,8383,201
5193,1,9671,51
5194,1,4487,298
5195,2,6698,128
5196,1,2530,36
5197,2,3136,259
5198,2,8812,262
5199,1,2414,3
5200,1,9283,277
5201,2,183,54
5202,1,3867,42
5203,2,7814,299
5204,1,324,127
5205,2,7477,60
5206,1,3136,86
5207,2,4264,57
5208,1,6039,47
5209,2,9246,104
5210,2,293,197
5211,1,9806,11
5212,2,5774,52
5213,2,6151,8
5214,1,5237,215
5215,2,1564,51
5216,1,2099,87
5217,2,2951,267
5218,2,58,131
5219,2,223,257
5220,2,9167,80
5221,1,1016,146
5222,2,5315,297
5223,1,8432,105
5224,2,1859,298
5225,1,7330,86
5226,1,6337,7
5227,1,212,157
5228,2,6918,145
5229,2,850,18
5230,2,6945,194
5231,1,2703,51
5232,2,1532,90
5233,1,7203,138
5234,1,7485,11
5235,1,4268,15
5236,1,8765,125
5237,2,9494,45
5238,1,9117,45
5239,1,9367,98
5240,1,4748,282
5241,2,489,124
5242,2,7363,219
5243,1,3416,293
5244,1,7241,143
5245,1,615,70
5246,2,621,58
5247,2,9458,2
5248,1,1638,20
5249,2,6226,33
5250,2,1527,144
5251,1,6887,130
5252,2,9900,35
5253,2,3563,34
5254,2,8712,89
5255,1,235,158
5256,2,2291,130
5257,1,1719,144
5258,2,6165,35
5259,2,6972,160
5260,2,2707,76
5261,2,1702,142
5262,2,5532,6
5263,1,6769,155
5264,1,2895,223
5265,2,8654,126
5266,2,2265,82
5267,2,3845,257
5268,2,7230,124
5269,2,5290,276
5270,1,2964,284
5271,2,1596,191
5272,1,7732,287
5273,2,8846,276
5274,2,8405,118
5275,2,3546,297
5276,2,326,162
5277,1,872,260
5278,2,1030,126
5279,2,6109,223
5280,1,8413,74
5281,1,8848,145
5282,2,3754,100
5283,1,2067,195
5284,2,1802,290
5285,1,3797,91
5286,1,2221,80
5287,1,7395,62
5288,1,3245,171
5289,1,4384,125
5290,1,1766,115
5291,1,8500,92
5292,1,8726,247
5293,1,10026,85
5294,2,9623,275
5295,2,7837,56
5296,2,323,30
5297,1,3652,298
5298,1,3397,1
5299,1,7231,188
5300,2,1926,299
5301,1,8100,207
5302,1,5857,242
5303,1,3561,282
5304,2,1854,284
5305,2,2642,50
5306,2,4160,224
5307,2,5735,293
5308,2,7820,163
5309,1,9929,88
5310,1,1968,133
5311,2,6445,169
5312,2,8223,142
5313,1,8764,284
5314,2,5877,95
5315,2,2615,32
5316,2,7904,271
5317,1,6425,90
5318,1,1503,33
5319,1,9332,17
5320,2,5350,182
5321,2,5085,41
5322,1,4633,206
5323,2,462,0
5324,1,8192,270
5325,2,348,40
5326,2,8685,220
5327,2,7784,23
5328,1,9038,53
5329,1,6390,55
5330,1,692,244
5331,1,7038,71
5332,2,8812,32
5333,2,395,170
5334,2,4175,176
5335,1,8530,228
5336,2,1866,289
5337,1,6885,78
5338,2,2713,159
5339,1,3468,126
5340,1,5390,218
5341,1,2183,217
5342,2,8481,80
5343,2,1527,103
5344,1,2748,275
5345,1,6095,36
5346,1,5565,61
5347,2,2958,144
5348,2,7990,229
5349,2,6924,7
5350,1,10022,266
5351,2,4558,220
5352,2,1474,242
5353,2,7336,224
5354,1,2706,164
5355,1,213,297
5356,2,5486,9
5357,1,5981,272
5358,1,6682,194
5359,1,3165,152
5360,2,7221,1
5361,1,178,88
5362,1,7987,66
5363,2,7253,133
5364,2,562,286
5365,1,6241,23
5366,1,2422,214
5367,2,5598,208
5368,2,9361,110
5369,1,3013,39
5370,1,9162,252
5371,1,2950,97
5372,2,5239,58
5373,1,5615,139
5374,1,8570,154
5375,2,6675,274
5376,2,9867,63
5377,2,4561,279
5378,2,6286,261
5379,1,6678,104
5380,1,2179,78
5381,1,8375,295
5382,2,3255,211
5383,2,9814,68
5384,2,5370,149
5385,2,4063,157
5386,1,3845,136
5387,1,9708,235
5388,2,1101,264
5389,2,9217,81
5390,2,6695,292
5391,1,1907,200
5392,2,6604,50
5393,2,1122,95
5394,2,6676,142
5395,1,471,106
5396,1,5996,141
5397,1,674,267
5398,2,2612,227
5399,2,6949,231
5400,1,7644,43
5401,1,4914,270
5402,2,5418,119
5403,2,5096,99
5404,2,5896,175
5405,1,3459,285
5406,1,1385,168
5407,1,3767,113
5408,2,2104,243
5409,2,8638,282
5410,2,1283,21
5411,2,5537,233
5412,2,1056,209
5413,1,3391,4
5414,2,3933,146
5415,1,7096,110
5416,1,3452,35
5417,2,2783,192
5418,2,9514,291
5419,1,9151,25
5420,2,7753,112
5421,1,2685,18
5422,1,8500,223
5423,2,2097,38
5424,1,6235,65
5425,2,3741,31
5426,1,4293,36
5427,2,4422,221
5428,2,4776,107
5429,2,6800,110
5430,1,7693,29
5431,2,5535,197
5432,2,2353,266
5433,2,4904,33
5434,2,9471,143
5435,1,1773,269
5436,2,2954,188
5437,2,4617,86
5438,1,3069,120
5439,2,8398,170
5440,2,8134,119
5441,1,5738,9
5442,1,6433,85
5443,1,572,145
5444,2,9811,24
5445,2,9370,225
5446,1,4521,237
5447,1,9415,19
5448,1,2791,134
5449,1,1535,202
5450,2,8322,107
5451,1,9352,193
5452,1,7959,260
5453,2,9545,157
5454,1,6917,119
5455,2,4894,221
5456,1,5398,194
5457,2,5025,287
5458,1,2223,210
5459,1,7470,4
5460,2,7784,80
5461,2,1946,209
5462,2,801,238
5463,1,5603,188
5464,1,2928,186
5465,2,3152,74
5466,1,1055,175
5467,1,836,235
5468,1,7373,190
5469,2,2056,143
5470,2,4085,188
5471,2,4553,95
5472,2,4332,212
5473,2,1371,275
5474,1,7489,222
5475,2,5236,112
5476,1,9993,209
5477,2,3569,297
5478,1,1228,29
5479,1,1447,157
5480,2,504,239
5481,2,502,161
5482,1,1934,94
5483,2,3923,23
5484,2,5106,98
5485,1,5604,220
5486,1,164,133
5487,1,2145,176
5488,2,2544,20
5489,2,1058,144
5490,1,3193,32
5491,1,5287,226
5492,2,8747,232
5493,1,6037,20
5494,2,9397,84
5495,2,8674,134
5496,1,1077,116
5497,2,9816,16
5498,2,2263,291
5499,2,1856,204
5500,1,859,280
5501,1,1163,252
5502,1,1376,39
5503,2,8240,244
5504,1,8605,288
5505,1,9983,126
5506,2,3930,21
5507,2,1966,48
5508,1,666,13
5509,1,4185,46
5510,2,7486,46
5511,2,9696,88
5512,2,7491,123
5513,2,6273,6
5514,1,3549,89
5515,1,3715,222
5516,1,1542,219
5517,1,6864,106
5518,2,8561,274
5519,2,2411,62
5520,1,3811,103
5521,2,2142,29
5522,1,3664,281
5523,1,6162,191
5524,2,996,119
5525,2,7742,226
5526,2,4319,259
5527,1,9183,210
5528,2,8128,61
5529,1,6982,84
5530,1,3775,203
5531,1,9342,77
5532,1,6623,215
5533,1,2963,236
5534,2,3628,116
5535,2,5763,1
5536,1,8176,239
5537,1,8078,75
5538,1,7107,169
5539,1,6222,239
5540,1,7152,24
5541,1,5350,43
5542,1,7509,220
5543,2,4955,296
5544,1,9045,194
5545,2,1622,8
5546,2,240,67
5547,1,1388,133
5548,2,3552,282
5549,1,4753,65
5550,1,6788,287
5551,2,5226,99
5552,1,1375,55
5553,1,8946,82
5554,2,188,227
5555,2,3203,291
5556,2,10010,160
5557,2,6851,218
5558,2,1024,175
5559,2,8871,108
5560,2,2802,238
5561,2,8563,297
5562,1,7807,248
5563,2,3092,274
5564,1,8211,64
5565,2,8622,64
5566,1,9380,59
5567,2,6595,299
5568,2,1366,130
5569,1,4906,50
5570,2,8512,283
5571,2,7798,183
5572,2,2979,96
5573,2,800,285
5574,2,1957,147
5575,1,5430,48
5576,2,3459,284
5577,2,71,109
5578,1,5248,293
5579,1,1112,295
5580,1,3771,201
5581,2,4262,145
5582,1,3417,118
5583,2,7808,172
5584,2,4695,121
5585,2,350,144
5586,1,2758,40
5587,2,1274,251
5588,2,456,241
5589,1,1924,98
5590,1,3464,171
5591,2,9152,228
5592,2,9895,240
5593,2,6960,107
5594,1,8107,62
5595,2,8749,117
5596,1,4895,272
5597,1,6134,7
5598,1,1215,263
5599,2,5615,280
5600,1,2083,38
5601,2,357,50
5602,2,788,261
5603,2,886,254
5604,2,8973,8
5605,1,704,293
5606,2,3511,65
5607,1,2749,194
5608,1,9532,160
5609,1,5326,284
5610,1,7041,290
5611,2,427,5
5612,1,2729,229
5613,2,9310,190
5614,1,5650,213
5615,2,2220,200
5616,2,2338,158
5617,1,3214,197
5618,2,7549,150
5619,2,1902,36
5620,1,2140,58
5621,2,9919,116
5622,2,2356,55
5623,1,3716,176
5624,1,6440,31
5625,1,4795,62
5626,2,4319,285
5627,1,2688,298
5628,1,9176,74
5629,1,3001,74
5630,2,3978,16
5631,2,233,245
5632,1,2404,242
5633,1,8065,134
5634,1,4779,59
5635,2,1944,45
5636,1,960,254
5637,2,8895,187
5638,2,1039,276
5639,2,3947,28
5640,1,4230,9
5641,2,290,203
5642,1,1319,88
5643,2,4485,198
5644,2,189,74
5645,1,6091,43
5646,1,1485,202
5647,2,310,153
5648,1,4359,242
5649,1,57,89
5650,1,2629,152
5651,1,2304,132
5652,2,3717,231
5653,1,7870,154
5654,2,501,130
5655,1,673,145
5656,2,5846,218
5657,2,8867,170
5658,1,8395,222
5659,2,5969,204
5660,2,7567,212
5661,2,6347,86
5662,2,5078,274
5663,2,9776,226
5664,1,5590,255
5665,1,935,217
5666,1,9433,225
5667,1,8579,153
5668,2,3209,120
5669,2,318,241
5670,1,7132,169
5671,1,3980,146
5672,2,7488,245
5673,1,5392,222
5674,1,7951,172
5675,2,919,188
5676,2,6785,99
5677,2,6528,153
5678,2,5123,246
5679,2,7625,102
5680,1,7530,298
5681,1,5669,185
5682,1,9709,216
5683,2,5619,135
5684,2,3352,79
5685,2,7250,66
5686,1,9094,149
5687,1,3083,146
5688,1,8355,150
5689,2,1151,245
5690,2,3377,283
5691,1,9623,283
5692,2,5141,242
5693,1,5113,221
5694,1,763,14
5695,1,6539,125
5696,2,7617,173
5697,1,983,35
5698,2,1548,136
5699,2,134,226
5700,2,9305,170
5701,2,9875,88
5702,1,3880,271
5703,1,9965,62
5704,1,4954,149
5705,1,7995,290
5706,1,9967,64
5707,1,5148,269
5708,2,3153,127
5709,2,1471,260
5710,2,8494,100
5711,2,8428,41
5712,1,3675,285
5713,1,9416,118
5714,2,7417,232
5715,1,3496,258
5716,1,2334,96
5717,1,1182,275
5718,2,7928,228
5719,2,7386,289
5720,2,5308,101
5721,1,5439,119
5722,2,9783,265
5723,2,4256,25
5724,2,2786,235
5725,2,9552,153
5726,1,5754,159
5727,2,4537,178
5728,1,4661,249
5729,2,351,98
5730,1,7984,27
5731,1,8515,145
5732,1,7447,129
5733,1,7681,184
5734,1,6129,76
5735,2,4514,160
5736,1,9798,147
5737,2,5246,99
5738,2,3371,90
5739,2,5601,271
5740,1,1142,153
5741,2,7812,142
5742,1,7784,175
