video_id,detected_objects_withconfidence
46,Shirt:20|Trousers:20|Footwear:20|Handbag:20|Watch:20|Guitar:20|Mobile_phone:20|Headphones:20|Hat:20|Sunglasses:20
9216,Shirt:10|Trousers:8|Footwear:3|Handbag:4|Watch:7|Guitar:6|Mobile_phone:2|Headphones:5|Hat:1|Sunglasses:9
9217,Shirt:5|Trousers:10|Footwear:3|Handbag:6|Watch:7|Guitar:9|Mobile_phone:1|Headphones:2|Hat:4|Sunglasses:8
9218,Shirt:9|Trousers:3|Footwear:1|Handbag:8|Watch:7|Guitar:5|Mobile_phone:6|Headphones:4|Hat:2|Sunglasses:10
9219,Shirt:7|Trousers:9|Footwear:8|Handbag:4|Watch:6|Guitar:3|Mobile_phone:5|Headphones:2|Hat:10|Sunglasses:1
9220,Shirt:3|Trousers:7|Footwear:2|Handbag:9|Watch:1|Guitar:5|Mobile_phone:6|Headphones:4|Hat:8|Sunglasses:10
9221,Shirt:7|Trousers:5|Footwear:4|Handbag:8|Watch:1|Guitar:3|Mobile_phone:9|Headphones:2|Hat:10|Sunglasses:6
9222,Shirt:8|Trousers:2|Footwear:9|Handbag:1|Watch:6|Guitar:7|Mobile_phone:4|Headphones:3|Hat:10|Sunglasses:5
9223,Shirt:1|Trousers:5|Footwear:7|Handbag:3|Watch:8|Guitar:10|Mobile_phone:9|Headphones:6|Hat:4|Sunglasses:2
9224,Shirt:6|Trousers:1|Footwear:7|Handbag:8|Watch:3|Guitar:2|Mobile_phone:10|Headphones:9|Hat:5|Sunglasses:4
9225,Shirt:9|Trousers:2|Footwear:10|Handbag:5|Watch:3|Guitar:7|Mobile_phone:6|Headphones:1|Hat:8|Sunglasses:4
9226,Shirt:4|Trousers:3|Footwear:7|Handbag:2|Watch:8|Guitar:9|Mobile_phone:10|Headphones:5|Hat:6|Sunglasses:1
9227,Shirt:6|Trousers:8|Footwear:7|Handbag:9|Watch:3|Guitar:4|Mobile_phone:5|Headphones:2|Hat:1|Sunglasses:10
9228,Shirt:6|Trousers:7|Footwear:5|Handbag:10|Watch:9|Guitar:4|Mobile_phone:8|Headphones:1|Hat:2|Sunglasses:3
9229,Shirt:5|Trousers:7|Footwear:3|Handbag:2|Watch:9|Guitar:8|Mobile_phone:10|Headphones:6|Hat:4|Sunglasses:1
9230,Shirt:4|Trousers:1|Footwear:2|Handbag:8|Watch:6|Guitar:5|Mobile_phone:7|Headphones:10|Hat:9|Sunglasses:3
9231,Shirt:5|Trousers:6|Footwear:1|Handbag:10|Watch:7|Guitar:8|Mobile_phone:4|Headphones:3|Hat:9|Sunglasses:2
9232,Shirt:4|Trousers:2|Footwear:1|Handbag:7|Watch:10|Guitar:6|Mobile_phone:3|Headphones:9|Hat:8|Sunglasses:5
9233,Shirt:7|Trousers:5|Footwear:1|Handbag:9|Watch:10|Guitar:4|Mobile_phone:3|Headphones:8|Hat:6|Sunglasses:2
9234,Shirt:3|Trousers:4|Footwear:6|Handbag:8|Watch:10|Guitar:1|Mobile_phone:2|Headphones:9|Hat:5|Sunglasses:7
9235,Shirt:8|Trousers:5|Footwear:2|Handbag:9|Watch:10|Guitar:4|Mobile_phone:1|Headphones:3|Hat:7|Sunglasses:6
9236,Shirt:1|Trousers:10|Footwear:4|Handbag:5|Watch:7|Guitar:6|Mobile_phone:9|Headphones:3|Hat:8|Sunglasses:2
9237,Shirt:6|Trousers:10|Footwear:4|Handbag:3|Watch:2|Guitar:5|Mobile_phone:8|Headphones:7|Hat:9|Sunglasses:1
9238,Shirt:5|Trousers:8|Footwear:3|Handbag:2|Watch:4|Guitar:1|Mobile_phone:6|Headphones:7|Hat:10|Sunglasses:9
9239,Shirt:10|Trousers:4|Footwear:2|Handbag:1|Watch:5|Guitar:7|Mobile_phone:6|Headphones:3|Hat:9|Sunglasses:8
9240,Shirt:1|Trousers:9|Footwear:5|Handbag:10|Watch:7|Guitar:6|Mobile_phone:2|Headphones:3|Hat:4|Sunglasses:8
9241,Shirt:7|Trousers:6|Footwear:9|Handbag:4|Watch:2|Guitar:10|Mobile_phone:8|Headphones:3|Hat:1|Sunglasses:5
9242,Shirt:2|Trousers:8|Footwear:7|Handbag:5|Watch:9|Guitar:6|Mobile_phone:1|Headphones:4|Hat:3|Sunglasses:10
9243,Shirt:4|Trousers:1|Footwear:3|Handbag:8|Watch:5|Guitar:6|Mobile_phone:9|Headphones:7|Hat:2|Sunglasses:10
9244,Shirt:5|Trousers:9|Footwear:8|Handbag:10|Watch:4|Guitar:7|Mobile_phone:1|Headphones:6|Hat:3|Sunglasses:2
9245,Shirt:2|Trousers:6|Footwear:8|Handbag:1|Watch:7|Guitar:10|Mobile_phone:9|Headphones:5|Hat:3|Sunglasses:4
9246,Shirt:4|Trousers:10|Footwear:3|Handbag:5|Watch:9|Guitar:2|Mobile_phone:1|Headphones:6|Hat:8|Sunglasses:7
9247,Shirt:8|Trousers:1|Footwear:4|Handbag:3|Watch:6|Guitar:9|Mobile_phone:7|Headphones:10|Hat:2|Sunglasses:5
9248,Shirt:9|Trousers:10|Footwear:5|Handbag:2|Watch:6|Guitar:3|Mobile_phone:7|Headphones:1|Hat:4|Sunglasses:8
9249,Shirt:6|Trousers:2|Footwear:3|Handbag:8|Watch:10|Guitar:1|Mobile_phone:7|Headphones:5|Hat:4|Sunglasses:9
9250,Shirt:5|Trousers:10|Footwear:8|Handbag:4|Watch:3|Guitar:6|Mobile_phone:1|Headphones:7|Hat:2|Sunglasses:9
9251,Shirt:1|Trousers:3|Footwear:2|Handbag:8|Watch:10|Guitar:9|Mobile_phone:5|Headphones:7|Hat:6|Sunglasses:4
9252,Shirt:9|Trousers:2|Footwear:8|Handbag:4|Watch:6|Guitar:10|Mobile_phone:1|Headphones:7|Hat:3|Sunglasses:5
9253,Shirt:10|Trousers:1|Footwear:2|Handbag:4|Watch:9|Guitar:3|Mobile_phone:8|Headphones:7|Hat:6|Sunglasses:5
9254,Shirt:6|Trousers:7|Footwear:1|Handbag:4|Watch:5|Guitar:8|Mobile_phone:10|Headphones:3|Hat:9|Sunglasses:2
9255,Shirt:2|Trousers:4|Footwear:6|Handbag:3|Watch:1|Guitar:9|Mobile_phone:7|Headphones:8|Hat:5|Sunglasses:10
9256,Shirt:4|Trousers:5|Footwear:1|Handbag:3|Watch:2|Guitar:7|Mobile_phone:9|Headphones:10|Hat:8|Sunglasses:6
9257,Shirt:10|Trousers:3|Footwear:1|Handbag:7|Watch:4|Guitar:8|Mobile_phone:2|Headphones:5|Hat:9|Sunglasses:6
9258,Shirt:10|Trousers:2|Footwear:7|Handbag:5|Watch:6|Guitar:1|Mobile_phone:9|Headphones:3|Hat:4|Sunglasses:8
9259,Shirt:6|Trousers:2|Footwear:4|Handbag:5|Watch:8|Guitar:9|Mobile_phone:10|Headphones:1|Hat:7|Sunglasses:3
9260,Shirt:10|Trousers:1|Footwear:3|Handbag:7|Watch:9|Guitar:2|Mobile_phone:6|Headphones:8|Hat:5|Sunglasses:4
9261,Shirt:3|Trousers:2|Footwear:7|Handbag:8|Watch:10|Guitar:5|Mobile_phone:6|Headphones:1|Hat:4|Sunglasses:9
9262,Shirt:8|Trousers:9|Footwear:3|Handbag:6|Watch:4|Guitar:2|Mobile_phone:10|Headphones:5|Hat:1|Sunglasses:7
9263,Shirt:9|Trousers:7|Footwear:10|Handbag:1|Watch:4|Guitar:3|Mobile_phone:5|Headphones:2|Hat:8|Sunglasses:6
9264,Shirt:5|Trousers:2|Footwear:3|Handbag:10|Watch:7|Guitar:6|Mobile_phone:4|Headphones:1|Hat:9|Sunglasses:8
9265,Shirt:9|Trousers:3|Footwear:8|Handbag:5|Watch:4|Guitar:1|Mobile_phone:6|Headphones:2|Hat:10|Sunglasses:7
9266,Shirt:7|Trousers:3|Footwear:10|Handbag:4|Watch:8|Guitar:1|Mobile_phone:5|Headphones:9|Hat:6|Sunglasses:2
9267,Shirt:9|Trousers:2|Footwear:4|Handbag:8|Watch:10|Guitar:6|Mobile_phone:3|Headphones:1|Hat:7|Sunglasses:5
9268,Shirt:2|Trousers:7|Footwear:9|Handbag:10|Watch:8|Guitar:5|Mobile_phone:1|Headphones:6|Hat:4|Sunglasses:3
9269,Shirt:4|Trousers:7|Footwear:1|Handbag:3|Watch:8|Guitar:5|Mobile_phone:10|Headphones:9|Hat:2|Sunglasses:6
9270,Shirt:4|Trousers:8|Footwear:3|Handbag:9|Watch:1|Guitar:6|Mobile_phone:5|Headphones:10|Hat:7|Sunglasses:2
9271,Shirt:8|Trousers:10|Footwear:4|Handbag:3|Watch:1|Guitar:9|Mobile_phone:5|Headphones:6|Hat:2|Sunglasses:7
9272,Shirt:5|Trousers:8|Footwear:10|Handbag:1|Watch:6|Guitar:4|Mobile_phone:9|Headphones:3|Hat:7|Sunglasses:2
9273,Shirt:5|Trousers:7|Footwear:4|Handbag:3|Watch:6|Guitar:1|Mobile_phone:9|Headphones:10|Hat:2|Sunglasses:8
9274,Shirt:2|Trousers:4|Footwear:5|Handbag:7|Watch:3|Guitar:10|Mobile_phone:9|Headphones:8|Hat:1|Sunglasses:6
9275,Shirt:7|Trousers:1|Footwear:2|Handbag:9|Watch:6|Guitar:5|Mobile_phone:8|Headphones:4|Hat:3|Sunglasses:10
9276,Shirt:6|Trousers:2|Footwear:4|Handbag:7|Watch:3|Guitar:5|Mobile_phone:1|Headphones:9|Hat:8|Sunglasses:10
9277,Shirt:2|Trousers:7|Footwear:3|Handbag:6|Watch:4|Guitar:5|Mobile_phone:8|Headphones:9|Hat:10|Sunglasses:1
9278,Shirt:4|Trousers:8|Footwear:6|Handbag:2|Watch:10|Guitar:5|Mobile_phone:9|Headphones:3|Hat:7|Sunglasses:1
9279,Shirt:6|Trousers:3|Footwear:5|Handbag:7|Watch:4|Guitar:2|Mobile_phone:10|Headphones:1|Hat:8|Sunglasses:9
9280,Shirt:3|Trousers:6|Footwear:1|Handbag:2|Watch:4|Guitar:8|Mobile_phone:7|Headphones:9|Hat:5|Sunglasses:10
9281,Shirt:10|Trousers:3|Footwear:6|Handbag:9|Watch:4|Guitar:2|Mobile_phone:1|Headphones:7|Hat:5|Sunglasses:8
9282,Shirt:10|Trousers:5|Footwear:1|Handbag:2|Watch:7|Guitar:3|Mobile_phone:4|Headphones:8|Hat:9|Sunglasses:6
9283,Shirt:10|Trousers:3|Footwear:4|Handbag:2|Watch:7|Guitar:8|Mobile_phone:9|Headphones:5|Hat:6|Sunglasses:1
9284,Shirt:5|Trousers:10|Footwear:3|Handbag:1|Watch:2|Guitar:6|Mobile_phone:8|Headphones:4|Hat:7|Sunglasses:9
9285,Shirt:10|Trousers:2|Footwear:7|Handbag:1|Watch:5|Guitar:3|Mobile_phone:6|Headphones:9|Hat:8|Sunglasses:4
9286,Shirt:2|Trousers:10|Footwear:5|Handbag:1|Watch:9|Guitar:7|Mobile_phone:3|Headphones:6|Hat:4|Sunglasses:8
9287,Shirt:6|Trousers:4|Footwear:7|Handbag:9|Watch:5|Guitar:2|Mobile_phone:8|Headphones:10|Hat:3|Sunglasses:1
9288,Shirt:3|Trousers:7|Footwear:6|Handbag:4|Watch:8|Guitar:9|Mobile_phone:2|Headphones:10|Hat:5|Sunglasses:1
9289,Shirt:9|Trousers:7|Footwear:5|Handbag:4|Watch:2|Guitar:8|Mobile_phone:6|Headphones:10|Hat:1|Sunglasses:3
9290,Shirt:3|Trousers:1|Footwear:8|Handbag:10|Watch:5|Guitar:6|Mobile_phone:9|Headphones:2|Hat:4|Sunglasses:7
9291,Shirt:3|Trousers:10|Footwear:1|Handbag:5|Watch:9|Guitar:6|Mobile_phone:4|Headphones:8|Hat:7|Sunglasses:2
9292,Shirt:6|Trousers:9|Footwear:3|Handbag:1|Watch:5|Guitar:2|Mobile_phone:8|Headphones:10|Hat:4|Sunglasses:7
9293,Shirt:3|Trousers:6|Footwear:8|Handbag:4|Watch:9|Guitar:2|Mobile_phone:5|Headphones:7|Hat:10|Sunglasses:1
9294,Shirt:2|Trousers:3|Footwear:5|Handbag:8|Watch:1|Guitar:7|Mobile_phone:9|Headphones:6|Hat:4|Sunglasses:10
9295,Shirt:1|Trousers:6|Footwear:8|Handbag:10|Watch:3|Guitar:9|Mobile_phone:2|Headphones:7|Hat:5|Sunglasses:4
9296,Shirt:9|Trousers:6|Footwear:2|Handbag:5|Watch:7|Guitar:4|Mobile_phone:1|Headphones:8|Hat:10|Sunglasses:3
9297,Shirt:10|Trousers:8|Footwear:2|Handbag:7|Watch:3|Guitar:1|Mobile_phone:5|Headphones:4|Hat:9|Sunglasses:6
9298,Shirt:2|Trousers:10|Footwear:3|Handbag:4|Watch:1|Guitar:9|Mobile_phone:8|Headphones:7|Hat:5|Sunglasses:6
9299,Shirt:5|Trousers:10|Footwear:8|Handbag:7|Watch:3|Guitar:6|Mobile_phone:4|Headphones:1|Hat:2|Sunglasses:9
9300,Shirt:3|Trousers:7|Footwear:10|Handbag:8|Watch:5|Guitar:2|Mobile_phone:4|Headphones:9|Hat:6|Sunglasses:1
9301,Shirt:9|Trousers:8|Footwear:4|Handbag:6|Watch:3|Guitar:1|Mobile_phone:5|Headphones:10|Hat:2|Sunglasses:7
9302,Shirt:7|Trousers:4|Footwear:1|Handbag:10|Watch:9|Guitar:2|Mobile_phone:8|Headphones:5|Hat:6|Sunglasses:3
9303,Shirt:5|Trousers:9|Footwear:3|Handbag:8|Watch:4|Guitar:1|Mobile_phone:10|Headphones:7|Hat:6|Sunglasses:2
9304,Shirt:9|Trousers:2|Footwear:7|Handbag:8|Watch:5|Guitar:6|Mobile_phone:10|Headphones:3|Hat:4|Sunglasses:1
9305,Shirt:3|Trousers:10|Footwear:4|Handbag:9|Watch:6|Guitar:7|Mobile_phone:5|Headphones:8|Hat:1|Sunglasses:2
9306,Shirt:10|Trousers:2|Footwear:4|Handbag:5|Watch:1|Guitar:7|Mobile_phone:8|Headphones:6|Hat:3|Sunglasses:9
9307,Shirt:2|Trousers:8|Footwear:5|Handbag:1|Watch:10|Guitar:7|Mobile_phone:9|Headphones:4|Hat:6|Sunglasses:3
9308,Shirt:2|Trousers:9|Footwear:3|Handbag:1|Watch:5|Guitar:4|Mobile_phone:8|Headphones:10|Hat:7|Sunglasses:6
9309,Shirt:5|Trousers:9|Footwear:6|Handbag:7|Watch:10|Guitar:4|Mobile_phone:2|Headphones:8|Hat:3|Sunglasses:1
9310,Shirt:1|Trousers:3|Footwear:4|Handbag:7|Watch:2|Guitar:10|Mobile_phone:5|Headphones:8|Hat:6|Sunglasses:9
9311,Shirt:5|Trousers:4|Footwear:3|Handbag:7|Watch:6|Guitar:1|Mobile_phone:10|Headphones:2|Hat:9|Sunglasses:8
9312,Shirt:3|Trousers:9|Footwear:7|Handbag:8|Watch:1|Guitar:6|Mobile_phone:2|Headphones:5|Hat:10|Sunglasses:4
9313,Shirt:10|Trousers:3|Footwear:6|Handbag:7|Watch:5|Guitar:2|Mobile_phone:9|Headphones:1|Hat:8|Sunglasses:4
9314,Shirt:2|Trousers:6|Footwear:4|Handbag:9|Watch:8|Guitar:1|Mobile_phone:10|Headphones:3|Hat:5|Sunglasses:7
9315,Shirt:9|Trousers:3|Footwear:8|Handbag:1|Watch:5|Guitar:7|Mobile_phone:4|Headphones:6|Hat:2|Sunglasses:10
9316,Shirt:6|Trousers:3|Footwear:10|Handbag:5|Watch:8|Guitar:9|Mobile_phone:2|Headphones:7|Hat:1|Sunglasses:4
9317,Shirt:5|Trousers:4|Footwear:8|Handbag:7|Watch:10|Guitar:9|Mobile_phone:2|Headphones:3|Hat:6|Sunglasses:1
9318,Shirt:4|Trousers:7|Footwear:8|Handbag:3|Watch:2|Guitar:10|Mobile_phone:1|Headphones:5|Hat:9|Sunglasses:6
9319,Shirt:1|Trousers:5|Footwear:8|Handbag:10|Watch:4|Guitar:7|Mobile_phone:3|Headphones:6|Hat:9|Sunglasses:2
9320,Shirt:10|Trousers:1|Footwear:7|Handbag:3|Watch:4|Guitar:5|Mobile_phone:9|Headphones:6|Hat:8|Sunglasses:2
9321,Shirt:5|Trousers:3|Footwear:10|Handbag:1|Watch:7|Guitar:6|Mobile_phone:9|Headphones:8|Hat:4|Sunglasses:2
9322,Shirt:1|Trousers:4|Footwear:7|Handbag:10|Watch:3|Guitar:2|Mobile_phone:8|Headphones:6|Hat:5|Sunglasses:9
9323,Shirt:1|Trousers:10|Footwear:6|Handbag:5|Watch:4|Guitar:2|Mobile_phone:9|Headphones:8|Hat:3|Sunglasses:7
9324,Shirt:3|Trousers:2|Footwear:9|Handbag:5|Watch:7|Guitar:10|Mobile_phone:8|Headphones:4|Hat:1|Sunglasses:6
9325,Shirt:9|Trousers:10|Footwear:8|Handbag:2|Watch:7|Guitar:1|Mobile_phone:4|Headphones:6|Hat:3|Sunglasses:5
9326,Shirt:2|Trousers:10|Footwear:7|Handbag:3|Watch:9|Guitar:1|Mobile_phone:6|Headphones:8|Hat:4|Sunglasses:5
9327,Shirt:6|Trousers:3|Footwear:9|Handbag:10|Watch:1|Guitar:2|Mobile_phone:5|Headphones:7|Hat:8|Sunglasses:4
9328,Shirt:8|Trousers:9|Footwear:3|Handbag:10|Watch:4|Guitar:2|Mobile_phone:5|Headphones:7|Hat:1|Sunglasses:6
9329,Shirt:10|Trousers:4|Footwear:7|Handbag:6|Watch:5|Guitar:8|Mobile_phone:1|Headphones:2|Hat:9|Sunglasses:3
9330,Shirt:9|Trousers:8|Footwear:10|Handbag:5|Watch:1|Guitar:7|Mobile_phone:4|Headphones:2|Hat:3|Sunglasses:6
9331,Shirt:3|Trousers:6|Footwear:2|Handbag:9|Watch:8|Guitar:4|Mobile_phone:10|Headphones:7|Hat:5|Sunglasses:1
9332,Shirt:6|Trousers:2|Footwear:8|Handbag:4|Watch:10|Guitar:5|Mobile_phone:7|Headphones:3|Hat:1|Sunglasses:9
9333,Shirt:5|Trousers:1|Footwear:10|Handbag:2|Watch:6|Guitar:9|Mobile_phone:7|Headphones:3|Hat:8|Sunglasses:4
9334,Shirt:4|Trousers:6|Footwear:8|Handbag:5|Watch:1|Guitar:3|Mobile_phone:2|Headphones:7|Hat:10|Sunglasses:9
9335,Shirt:6|Trousers:3|Footwear:8|Handbag:5|Watch:10|Guitar:7|Mobile_phone:9|Headphones:1|Hat:4|Sunglasses:2
9336,Shirt:4|Trousers:6|Footwear:10|Handbag:5|Watch:1|Guitar:8|Mobile_phone:3|Headphones:9|Hat:2|Sunglasses:7
9337,Shirt:5|Trousers:8|Footwear:3|Handbag:7|Watch:6|Guitar:10|Mobile_phone:1|Headphones:4|Hat:9|Sunglasses:2
9338,Shirt:3|Trousers:9|Footwear:4|Handbag:10|Watch:5|Guitar:8|Mobile_phone:2|Headphones:1|Hat:6|Sunglasses:7
9339,Shirt:5|Trousers:3|Footwear:8|Handbag:7|Watch:9|Guitar:4|Mobile_phone:10|Headphones:6|Hat:2|Sunglasses:1
9340,Shirt:3|Trousers:5|Footwear:10|Handbag:4|Watch:6|Guitar:7|Mobile_phone:8|Headphones:9|Hat:1|Sunglasses:2
9341,Shirt:6|Trousers:8|Footwear:2|Handbag:1|Watch:7|Guitar:3|Mobile_phone:9|Headphones:4|Hat:10|Sunglasses:5
9342,Shirt:9|Trousers:5|Footwear:4|Handbag:3|Watch:6|Guitar:8|Mobile_phone:1|Headphones:2|Hat:10|Sunglasses:7
9343,Shirt:5|Trousers:3|Footwear:1|Handbag:9|Watch:8|Guitar:7|Mobile_phone:10|Headphones:2|Hat:4|Sunglasses:6
9344,Shirt:7|Trousers:10|Footwear:1|Handbag:3|Watch:8|Guitar:6|Mobile_phone:2|Headphones:5|Hat:9|Sunglasses:4
9345,Shirt:3|Trousers:7|Footwear:8|Handbag:9|Watch:1|Guitar:4|Mobile_phone:6|Headphones:2|Hat:10|Sunglasses:5
9346,Shirt:4|Trousers:9|Footwear:3|Handbag:5|Watch:10|Guitar:6|Mobile_phone:8|Headphones:1|Hat:7|Sunglasses:2
9347,Shirt:6|Trousers:3|Footwear:2|Handbag:9|Watch:8|Guitar:10|Mobile_phone:5|Headphones:1|Hat:7|Sunglasses:4
9348,Shirt:1|Trousers:7|Footwear:8|Handbag:10|Watch:3|Guitar:6|Mobile_phone:2|Headphones:9|Hat:5|Sunglasses:4
9349,Shirt:5|Trousers:1|Footwear:4|Handbag:2|Watch:8|Guitar:7|Mobile_phone:9|Headphones:3|Hat:10|Sunglasses:6
9350,Shirt:5|Trousers:2|Footwear:9|Handbag:7|Watch:6|Guitar:3|Mobile_phone:10|Headphones:4|Hat:8|Sunglasses:1
9351,Shirt:3|Trousers:4|Footwear:10|Handbag:5|Watch:6|Guitar:8|Mobile_phone:9|Headphones:7|Hat:2|Sunglasses:1
9352,Shirt:3|Trousers:9|Footwear:10|Handbag:6|Watch:1|Guitar:2|Mobile_phone:5|Headphones:7|Hat:4|Sunglasses:8
9353,Shirt:3|Trousers:2|Footwear:1|Handbag:5|Watch:10|Guitar:4|Mobile_phone:6|Headphones:8|Hat:9|Sunglasses:7
9354,Shirt:2|Trousers:4|Footwear:5|Handbag:1|Watch:10|Guitar:3|Mobile_phone:6|Headphones:8|Hat:9|Sunglasses:7
9355,Shirt:3|Trousers:10|Footwear:8|Handbag:6|Watch:7|Guitar:4|Mobile_phone:9|Headphones:2|Hat:1|Sunglasses:5
9356,Shirt:7|Trousers:10|Footwear:8|Handbag:9|Watch:4|Guitar:3|Mobile_phone:1|Headphones:2|Hat:5|Sunglasses:6
9357,Shirt:6|Trousers:4|Footwear:2|Handbag:9|Watch:5|Guitar:7|Mobile_phone:3|Headphones:8|Hat:1|Sunglasses:10
9358,Shirt:2|Trousers:8|Footwear:4|Handbag:10|Watch:7|Guitar:6|Mobile_phone:1|Headphones:9|Hat:3|Sunglasses:5
9359,Shirt:10|Trousers:5|Footwear:1|Handbag:2|Watch:7|Guitar:3|Mobile_phone:6|Headphones:8|Hat:4|Sunglasses:9
9360,Shirt:9|Trousers:6|Footwear:10|Handbag:8|Watch:7|Guitar:1|Mobile_phone:4|Headphones:5|Hat:2|Sunglasses:3
9361,Shirt:1|Trousers:4|Footwear:7|Handbag:8|Watch:9|Guitar:6|Mobile_phone:10|Headphones:5|Hat:2|Sunglasses:3
9362,Shirt:9|Trousers:4|Footwear:3|Handbag:5|Watch:10|Guitar:1|Mobile_phone:7|Headphones:2|Hat:8|Sunglasses:6
9363,Shirt:3|Trousers:5|Footwear:10|Handbag:7|Watch:9|Guitar:8|Mobile_phone:2|Headphones:1|Hat:6|Sunglasses:4
9364,Shirt:4|Trousers:10|Footwear:1|Handbag:2|Watch:8|Guitar:3|Mobile_phone:7|Headphones:6|Hat:9|Sunglasses:5
9365,Shirt:9|Trousers:4|Footwear:1|Handbag:10|Watch:8|Guitar:7|Mobile_phone:3|Headphones:5|Hat:2|Sunglasses:6
9366,Shirt:10|Trousers:7|Footwear:3|Handbag:2|Watch:9|Guitar:5|Mobile_phone:4|Headphones:1|Hat:8|Sunglasses:6
9367,Shirt:8|Trousers:6|Footwear:1|Handbag:10|Watch:7|Guitar:4|Mobile_phone:2|Headphones:9|Hat:5|Sunglasses:3
9368,Shirt:3|Trousers:7|Footwear:8|Handbag:1|Watch:5|Guitar:4|Mobile_phone:6|Headphones:2|Hat:9|Sunglasses:10
9369,Shirt:3|Trousers:9|Footwear:4|Handbag:1|Watch:7|Guitar:5|Mobile_phone:8|Headphones:2|Hat:6|Sunglasses:10
9370,Shirt:8|Trousers:2|Footwear:3|Handbag:4|Watch:7|Guitar:9|Mobile_phone:5|Headphones:10|Hat:6|Sunglasses:1
9371,Shirt:10|Trousers:5|Footwear:7|Handbag:3|Watch:9|Guitar:6|Mobile_phone:4|Headphones:2|Hat:1|Sunglasses:8
9372,Shirt:7|Trousers:8|Footwear:5|Handbag:2|Watch:10|Guitar:6|Mobile_phone:9|Headphones:3|Hat:1|Sunglasses:4
9373,Shirt:3|Trousers:6|Footwear:8|Handbag:1|Watch:5|Guitar:2|Mobile_phone:7|Headphones:4|Hat:9|Sunglasses:10
9374,Shirt:8|Trousers:3|Footwear:5|Handbag:10|Watch:6|Guitar:4|Mobile_phone:2|Headphones:7|Hat:1|Sunglasses:9
9375,Shirt:6|Trousers:8|Footwear:7|Handbag:4|Watch:2|Guitar:3|Mobile_phone:5|Headphones:10|Hat:1|Sunglasses:9
9376,Shirt:2|Trousers:5|Footwear:7|Handbag:8|Watch:3|Guitar:4|Mobile_phone:1|Headphones:9|Hat:6|Sunglasses:10
9377,Shirt:3|Trousers:1|Footwear:2|Handbag:7|Watch:8|Guitar:6|Mobile_phone:5|Headphones:10|Hat:9|Sunglasses:4
9378,Shirt:9|Trousers:8|Footwear:3|Handbag:4|Watch:1|Guitar:5|Mobile_phone:2|Headphones:7|Hat:6|Sunglasses:10
9379,Shirt:8|Trousers:3|Footwear:10|Handbag:2|Watch:7|Guitar:1|Mobile_phone:9|Headphones:6|Hat:4|Sunglasses:5
9380,Shirt:9|Trousers:4|Footwear:7|Handbag:5|Watch:2|Guitar:8|Mobile_phone:3|Headphones:1|Hat:6|Sunglasses:10
9381,Shirt:8|Trousers:1|Footwear:3|Handbag:9|Watch:5|Guitar:2|Mobile_phone:7|Headphones:10|Hat:6|Sunglasses:4
9382,Shirt:1|Trousers:9|Footwear:10|Handbag:3|Watch:8|Guitar:7|Mobile_phone:2|Headphones:6|Hat:5|Sunglasses:4
9383,Shirt:1|Trousers:10|Footwear:5|Handbag:7|Watch:6|Guitar:4|Mobile_phone:3|Headphones:2|Hat:8|Sunglasses:9
9384,Shirt:5|Trousers:4|Footwear:1|Handbag:3|Watch:10|Guitar:7|Mobile_phone:9|Headphones:6|Hat:2|Sunglasses:8
9385,Shirt:10|Trousers:6|Footwear:1|Handbag:9|Watch:3|Guitar:8|Mobile_phone:5|Headphones:4|Hat:2|Sunglasses:7
9386,Shirt:10|Trousers:4|Footwear:6|Handbag:9|Watch:7|Guitar:3|Mobile_phone:8|Headphones:2|Hat:5|Sunglasses:1
9387,Shirt:3|Trousers:7|Footwear:6|Handbag:1|Watch:8|Guitar:10|Mobile_phone:2|Headphones:5|Hat:4|Sunglasses:9
9388,Shirt:7|Trousers:5|Footwear:1|Handbag:10|Watch:6|Guitar:3|Mobile_phone:8|Headphones:4|Hat:9|Sunglasses:2
9389,Shirt:9|Trousers:7|Footwear:3|Handbag:5|Watch:4|Guitar:10|Mobile_phone:8|Headphones:6|Hat:2|Sunglasses:1
9390,Shirt:9|Trousers:5|Footwear:3|Handbag:10|Watch:4|Guitar:7|Mobile_phone:8|Headphones:6|Hat:2|Sunglasses:1
9391,Shirt:5|Trousers:6|Footwear:7|Handbag:8|Watch:9|Guitar:2|Mobile_phone:3|Headphones:4|Hat:1|Sunglasses:10
9392,Shirt:7|Trousers:5|Footwear:2|Handbag:8|Watch:4|Guitar:9|Mobile_phone:6|Headphones:1|Hat:3|Sunglasses:10
9393,Shirt:5|Trousers:9|Footwear:6|Handbag:3|Watch:1|Guitar:8|Mobile_phone:2|Headphones:10|Hat:7|Sunglasses:4
9394,Shirt:2|Trousers:10|Footwear:8|Handbag:4|Watch:6|Guitar:1|Mobile_phone:9|Headphones:7|Hat:3|Sunglasses:5
9395,Shirt:9|Trousers:4|Footwear:3|Handbag:10|Watch:1|Guitar:6|Mobile_phone:5|Headphones:2|Hat:7|Sunglasses:8
9396,Shirt:6|Trousers:4|Footwear:2|Handbag:3|Watch:8|Guitar:10|Mobile_phone:5|Headphones:1|Hat:7|Sunglasses:9
9397,Shirt:6|Trousers:8|Footwear:7|Handbag:4|Watch:3|Guitar:5|Mobile_phone:1|Headphones:10|Hat:9|Sunglasses:2
9398,Shirt:1|Trousers:4|Footwear:8|Handbag:6|Watch:3|Guitar:7|Mobile_phone:9|Headphones:2|Hat:10|Sunglasses:5
